local_datetime,corridor_id,direction,average_delay,average_traveltime,average_speed
10/26/2024 0:00,sagebrushave_to_eisenhowerdr,NB,0,0.53,49.6
10/26/2024 0:00,eisenhowerdr_to_sagebrushave,SB,0,0.54,48.4
10/26/2024 1:00,sagebrushave_to_eisenhowerdr,NB,0,0.58,45.8
10/26/2024 1:00,eisenhowerdr_to_sagebrushave,SB,0.01,0.52,50.6
10/26/2024 2:00,sagebrushave_to_eisenhowerdr,NB,0,0.59,44.9
10/26/2024 2:00,eisenhowerdr_to_sagebrushave,SB,0,0.49,54.1
10/26/2024 3:00,sagebrushave_to_eisenhowerdr,NB,0,0.6,44
10/26/2024 3:00,eisenhowerdr_to_sagebrushave,SB,0,0.53,50.6
10/26/2024 4:00,sagebrushave_to_eisenhowerdr,NB,0,0.56,47.3
10/26/2024 4:00,eisenhowerdr_to_sagebrushave,SB,0,0.55,48.6
10/26/2024 5:00,sagebrushave_to_eisenhowerdr,NB,0.01,0.6,43.8
10/26/2024 5:00,eisenhowerdr_to_sagebrushave,SB,0,0.6,44
10/26/2024 6:00,sagebrushave_to_eisenhowerdr,NB,0.02,0.61,43.7
10/26/2024 6:00,eisenhowerdr_to_sagebrushave,SB,0.01,0.59,44.7
10/26/2024 7:00,sagebrushave_to_eisenhowerdr,NB,0.02,0.61,43.8
10/26/2024 7:00,eisenhowerdr_to_sagebrushave,SB,0,0.58,45.8
10/26/2024 8:00,sagebrushave_to_eisenhowerdr,NB,0.05,0.67,39.7
10/26/2024 8:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47.2
10/26/2024 9:00,sagebrushave_to_eisenhowerdr,NB,0.09,0.7,38.2
10/26/2024 9:00,eisenhowerdr_to_sagebrushave,SB,0,0.52,50.7
10/26/2024 10:00,sagebrushave_to_eisenhowerdr,NB,0.04,0.64,41.8
10/26/2024 10:00,eisenhowerdr_to_sagebrushave,SB,0,0.53,50
10/26/2024 11:00,sagebrushave_to_eisenhowerdr,NB,0.08,0.69,39.2
10/26/2024 11:00,eisenhowerdr_to_sagebrushave,SB,0.02,0.59,45.5
10/26/2024 12:00,sagebrushave_to_eisenhowerdr,NB,0.13,0.73,37.7
10/26/2024 12:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47
10/26/2024 13:00,sagebrushave_to_eisenhowerdr,NB,0.02,0.6,44.6
10/26/2024 13:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47.1
